phase,epoch,loss,train_accuracy,test_accuracy,weight_norm,mean_retention,mechanism,seed
supervised,12,0.1371955089677683,0.9695619896065331,0.9666666666666667,10.374849521656978,0.5688448773503645,baseline,101
supervised,13,0.12844825595794562,0.9717891610987379,0.9644444444444444,10.430172260493084,0.573365565752427,baseline,101
supervised,14,0.1926669857302599,0.9606533036377134,0.9577777777777777,10.473996192208054,0.5696006907330584,baseline,101
supervised,15,0.12351993079251397,0.9755011135857461,0.9688888888888889,10.525010725704199,0.5654265915822917,baseline,101
supervised,16,0.10708526188561485,0.9784706755753526,0.9644444444444444,10.573568029137405,0.5752635778889085,baseline,101
supervised,17,0.0998985934295037,0.9806978470675576,0.9688888888888889,10.619300629018118,0.5612242165398529,baseline,101
supervised,18,0.09464425841989206,0.9821826280623608,0.9711111111111111,10.663585386804526,0.5723173570402408,baseline,101
supervised,19,0.0883789742234698,0.9844097995545658,0.9755555555555555,10.705288421170204,0.553075248047162,baseline,101
supervised,20,0.08739527909782883,0.9844097995545658,0.9711111111111111,10.74830889082663,0.5776353329201435,baseline,101
supervised,21,0.07968618132127543,0.9881217520415738,0.9733333333333334,10.785916121275203,0.579842079112933,baseline,101
supervised,22,0.0775810590868685,0.9881217520415738,0.9777777777777777,10.823833285974791,0.5648249770858254,baseline,101
supervised,23,0.0722305636952811,0.9881217520415738,0.9755555555555555,10.859535571053234,0.5725617851388104,baseline,101
supervised,24,0.11269332232306803,0.9851521900519673,0.9688888888888889,10.88968043655999,0.5544707890743925,baseline,101
retention,0,,0.9851521900519673,0.9688888888888889,10.88968043655999,0.5544707890743925,baseline,101
retention,1,,0.9851521900519673,0.9688888888888889,10.88968043655999,0.5544707890743925,baseline,101
retention,5,,0.9851521900519673,0.9688888888888889,10.88968043655999,0.5544707890743925,baseline,101
retention,10,,0.9851521900519673,0.9688888888888889,10.88968043655999,0.5544707890743925,baseline,101
retention,30,,0.9851521900519673,0.9688888888888889,10.88968043655999,0.5544707890743925,baseline,101
task_a,1,1.9979051218543662,0.7837037037037037,0.7787610619469026,9.152874502315074,0.33654429239281825,baseline,101
task_a,2,0.6321785624499076,0.9259259259259259,0.8982300884955752,9.252406347522122,0.443284478005293,baseline,101
task_a,3,0.3274277612237244,0.96,0.9469026548672567,9.329573151333555,0.5055056106406735,baseline,101
task_a,4,0.21659022312926265,0.9703703703703703,0.9734513274336283,9.38881105202894,0.5123471377991097,baseline,101
task_a,5,0.15794783234193868,0.9792592592592593,0.9867256637168141,9.436373062453436,0.5033937163406575,baseline,101
task_a,6,0.1283754249961884,0.9837037037037037,0.9867256637168141,9.476793057564144,0.5120811606187246,baseline,101
task_a,7,0.10240107833108186,0.9866666666666667,0.9867256637168141,9.512968881530524,0.4942765429256277,baseline,101
task_a,8,0.08653449978388256,0.9925925925925926,0.9867256637168141,9.545169940371471,0.48993812797369185,baseline,101
task_a,9,0.07561087567021374,0.9925925925925926,0.9867256637168141,9.573791399481724,0.4976423875473145,baseline,101
task_a,10,0.06457205197147836,0.9940740740740741,0.9867256637168141,9.600229300030469,0.48941722837677143,baseline,101
task_a,11,0.05758484660999131,0.9955555555555555,0.9867256637168141,9.624804167332494,0.4847630561225735,baseline,101
task_a,12,0.05132168038756713,0.9955555555555555,0.9867256637168141,9.647390404801692,0.48734585027202604,baseline,101
task_a,13,0.048811878787730995,0.9955555555555555,0.9867256637168141,9.668616142218506,0.4827956263216764,baseline,101
task_a,14,0.04162196221193595,0.9955555555555555,0.9867256637168141,9.687876388798227,0.4798999761505557,baseline,101
task_a,15,0.037688366728120974,0.9955555555555555,0.9911504424778761,9.705948316578604,0.48642799057345804,baseline,101
task_a,16,0.03503042291311133,0.997037037037037,0.9911504424778761,9.722890020406052,0.4863099323098985,baseline,101
task_b,1,2.7583952365848967,0.7053571428571429,0.65625,9.543112984201032,0.5394849609105974,baseline,101
task_b,2,0.7690734580638271,0.9107142857142857,0.90625,9.643335118728999,0.5416909716245795,baseline,101
task_b,3,0.4068143888083755,0.9449404761904762,0.9375,9.727720550081012,0.5489491389659895,baseline,101
task_b,4,0.28560231312901385,0.9553571428571429,0.9419642857142857,9.791931282590781,0.5513613195143451,baseline,101
task_b,5,0.2237602894469284,0.9598214285714286,0.9419642857142857,9.842459587630866,0.558317253081478,baseline,101
task_b,6,0.18528030645805263,0.96875,0.9464285714285714,9.8859300598511,0.5632794482743618,baseline,101
task_b,7,0.160770152254998,0.9717261904761905,0.9508928571428571,9.923762019720249,0.5470216965155011,baseline,101
task_b,8,0.14006043198330514,0.9747023809523809,0.9553571428571429,9.956679482406265,0.5514391178838003,baseline,101
task_b,9,0.12806699205114397,0.9761904761904762,0.9598214285714286,9.986341663978939,0.5633124821385179,baseline,101
task_b,10,0.11653779257665396,0.9761904761904762,0.9642857142857143,10.014478662791984,0.5577713406963214,baseline,101
task_b,11,0.10444610057621304,0.9761904761904762,0.96875,10.040827215553815,0.5747955829973038,baseline,101
task_b,12,0.09802564279921486,0.9791666666666666,0.9776785714285714,10.065711245817965,0.5511354957884425,baseline,101
task_b,13,0.08892957479764899,0.9821428571428571,0.9776785714285714,10.088684818657455,0.5606223945892421,baseline,101
task_b,14,0.08270042310460192,0.9821428571428571,0.9776785714285714,10.109939598879151,0.5650774226778552,baseline,101
task_b,15,0.08129245811284887,0.9821428571428571,0.9776785714285714,10.131204208804576,0.5643345913399005,baseline,101
task_b,16,0.07286131566201025,0.9836309523809523,0.9776785714285714,10.151268792818408,0.558497420578054,baseline,101
supervised,1,1.6560989209207384,0.746844840386043,0.7377777777777778,8.409560681168674,0.5015782687763973,passive,7
supervised,2,0.8688298351595459,0.8552338530066815,0.8288888888888889,7.928855178453363,0.559133373717408,passive,7
supervised,3,0.6506066924735953,0.8930957683741648,0.8844444444444445,7.505040664813501,0.5624286038193651,passive,7
supervised,4,0.5162905850878359,0.9213066072754269,0.9177777777777778,7.113504342277464,0.5621131240327527,passive,7
supervised,5,0.4574400174994102,0.9309576837416481,0.9266666666666666,6.771124555596568,0.5555210297430088,passive,7
supervised,6,0.42760716462295517,0.9361544172234595,0.9244444444444444,6.475930954077188,0.5551060654756539,passive,7
supervised,7,0.4129150944210421,0.947290274684484,0.94,6.1934972179189,0.5443194176985378,passive,7
supervised,8,0.38586943942155505,0.9480326651818857,0.94,5.964199481682571,0.5573906898060412,passive,7
supervised,9,0.38874158677587084,0.9524870081662955,0.9355555555555556,5.755474056757989,0.541276699835751,passive,7
supervised,10,0.3658326849878343,0.9532293986636972,0.9511111111111111,5.579507853708283,0.5353534469703255,passive,7
supervised,11,0.3688758516287425,0.9539717891610987,0.9444444444444444,5.442095717328799,0.5664718070435888,passive,7
supervised,12,0.358909988852079,0.9621380846325167,0.9444444444444444,5.318192745157243,0.5450828967367511,passive,7
supervised,13,0.34683204025432784,0.9576837416481069,0.9555555555555556,5.207990000312025,0.5359946964675097,passive,7
supervised,14,0.3389552862596228,0.961395694135115,0.9533333333333334,5.109599808343903,0.5230767920040795,passive,7
supervised,15,0.33919868582465007,0.96362286562732,0.9533333333333334,5.024591356825114,0.5299975684983735,passive,7
supervised,16,0.3344346698306927,0.9651076466221232,0.9555555555555556,4.9541496283739335,0.5175526245430899,passive,7
supervised,17,0.3338141493982436,0.9547141796585004,0.9511111111111111,4.89101378315234,0.5048123185684128,passive,7
supervised,18,0.336539488217153,0.9621380846325167,0.9533333333333334,4.84476583645897,0.5201551312797054,passive,7
supervised,19,0.34320712946740956,0.955456570155902,0.9466666666666667,4.809207791233356,0.5218380511454372,passive,7
supervised,20,0.33575616235080596,0.9643652561247216,0.9533333333333334,4.759371585360575,0.5093336827167589,passive,7
supervised,21,0.3222180045545452,0.96362286562732,0.96,4.730307859140531,0.5097734416904813,passive,7
supervised,22,0.3290717440548072,0.9651076466221232,0.9511111111111111,4.7100949786562385,0.5133666790039024,passive,7
supervised,23,0.3231411810019819,0.9658500371195249,0.96,4.697825700937738,0.5177281691485882,passive,7
supervised,24,0.31565262521998017,0.96362286562732,0.9622222222222222,4.673801409053884,0.506461329152102,passive,7
retention,0,,0.96362286562732,0.9622222222222222,4.673801409053884,0.506461329152102,passive,7
retention,1,,0.96362286562732,0.96,4.628376513470274,0.506461329152102,passive,7
retention,5,,0.9651076466221232,0.9533333333333334,4.510741270739623,0.506461329152102,passive,7
retention,10,,0.9658500371195249,0.9511111111111111,4.309140955348155,0.506461329152102,passive,7
retention,30,,0.9643652561247216,0.9488888888888889,3.800137193470736,0.506461329152102,passive,7
task_a,1,1.5622574914471636,0.8696296296296296,0.8761061946902655,8.751755881312294,0.305323192456292,passive,7
task_a,2,0.5009854599673151,0.9422222222222222,0.915929203539823,8.479474190896127,0.4104734210619852,passive,7
task_a,3,0.3230134828793892,0.9540740740740741,0.9336283185840708,8.202601302425247,0.46078932033223685,passive,7
task_a,4,0.2488171201902584,0.9585185185185185,0.9380530973451328,7.9194543077244575,0.4739919075031489,passive,7
task_a,5,0.21372107282411515,0.9674074074074074,0.9513274336283186,7.651535095143467,0.4732359141665806,passive,7
task_a,6,0.1882358757372134,0.9688888888888889,0.9646017699115044,7.3944014564898115,0.46882294614283504,passive,7
task_a,7,0.1688887435327186,0.9748148148148148,0.9646017699115044,7.143753697300497,0.464319897830056,passive,7
task_a,8,0.16155118786061023,0.9777777777777777,0.9734513274336283,6.91088031988016,0.4700542074650067,passive,7
task_a,9,0.1509886792506775,0.9807407407407407,0.9734513274336283,6.689302633829711,0.46460142295608176,passive,7
task_a,10,0.14366851945010428,0.9822222222222222,0.9734513274336283,6.4721863702954385,0.468493856096458,passive,7
task_a,11,0.14227953351414638,0.9822222222222222,0.9778761061946902,6.273574150584113,0.4710422822072457,passive,7
task_a,12,0.13511395560434136,0.9837037037037037,0.9778761061946902,6.079442748004237,0.4597082780350213,passive,7
task_a,13,0.13342436783758968,0.9837037037037037,0.9823008849557522,5.897504751073804,0.44678692209399007,passive,7
task_a,14,0.1356573002055096,0.9837037037037037,0.9823008849557522,5.729822256862105,0.4497469879078695,passive,7
task_a,15,0.12948858046137024,0.9866666666666667,0.9823008849557522,5.572004006762859,0.45121399758342595,passive,7
task_a,16,0.1315945258428562,0.9881481481481481,0.9823008849557522,5.423244993763265,0.44343285063617377,passive,7
task_b,1,2.553884771040161,0.39732142857142855,0.38392857142857145,5.076656862732475,0.48424791294203184,passive,7
task_b,2,1.4222928393282008,0.8020833333333334,0.7946428571428571,5.057671646301952,0.49035870178292795,passive,7
task_b,3,0.832738883607036,0.8913690476190477,0.90625,5.076668759771898,0.4805449321750041,passive,7
task_b,4,0.5487617891201779,0.9389880952380952,0.9508928571428571,5.054248341289103,0.4700203873263823,passive,7
task_b,5,0.4015413066738907,0.9494047619047619,0.9508928571428571,4.999250909976666,0.46386983949394606,passive,7
task_b,6,0.31619650811702665,0.9568452380952381,0.9553571428571429,4.944461198243695,0.4616110425557869,passive,7
task_b,7,0.2620875240976067,0.9598214285714286,0.9598214285714286,4.881138028609376,0.47238399141010673,passive,7
task_b,8,0.23613142113156205,0.9657738095238095,0.9598214285714286,4.812715376246166,0.4779157923690154,passive,7
task_b,9,0.2128816385045007,0.9672619047619048,0.9598214285714286,4.739135912297342,0.4742911468484208,passive,7
task_b,10,0.2009105346376881,0.9702380952380952,0.9598214285714286,4.661553848863264,0.4776610501519492,passive,7
task_b,11,0.1877402248533186,0.9717261904761905,0.9642857142857143,4.588431347396962,0.4806866667508234,passive,7
task_b,12,0.18053094568399441,0.9761904761904762,0.9642857142857143,4.518782071766356,0.486347470887684,passive,7
task_b,13,0.1751438730696753,0.9791666666666666,0.9642857142857143,4.447164676052645,0.5009951114847313,passive,7
task_b,14,0.16853312186269134,0.9806547619047619,0.9642857142857143,4.3726795019807065,0.4988953215328732,passive,7
task_b,15,0.16557935395196702,0.9821428571428571,0.9642857142857143,4.309569430560716,0.4965867804049932,passive,7
task_b,16,0.1603136501728019,0.9821428571428571,0.9642857142857143,4.254279142501932,0.4916636960957453,passive,7
supervised,1,1.5928124170678062,0.7416481069042317,0.6955555555555556,8.203905651364169,0.49392225109068527,passive,21
supervised,2,0.874331206823907,0.8537490720118782,0.8355555555555556,7.760133375715284,0.5458397233184469,passive,21
supervised,3,0.6360334754522072,0.9049740163325909,0.8688888888888889,7.373333173895727,0.5560096434691297,passive,21
supervised,4,0.5236113757552975,0.9309576837416481,0.8977777777777778,7.014054776638435,0.5674097652028998,passive,21
supervised,5,0.46026490954915594,0.9346696362286563,0.9088888888888889,6.692553767256825,0.5712636837717846,passive,21
supervised,6,0.41331823908823817,0.9420935412026726,0.92,6.4076119606250765,0.5625212239513578,passive,21
supervised,7,0.41209630754000465,0.9517446176688938,0.9244444444444444,6.146584614090619,0.5757959176532597,passive,21
supervised,8,0.41006307862301994,0.9621380846325167,0.9266666666666666,5.914799335107214,0.5440095754441419,passive,21
supervised,9,0.36508087769227887,0.9539717891610987,0.9333333333333333,5.725455851718249,0.5536864880356618,passive,21
supervised,10,0.348868836981726,0.9539717891610987,0.9311111111111111,5.551371244061501,0.5402710957630004,passive,21
supervised,11,0.35448850115304614,0.9532293986636972,0.9266666666666666,5.39767558072788,0.5447100746626443,passive,21
supervised,12,0.34209433271476586,0.9643652561247216,0.9377777777777778,5.2796423738958325,0.5625212528999151,passive,21
supervised,13,0.3404790850102033,0.955456570155902,0.9288888888888889,5.174301607843639,0.5313413548171193,passive,21
supervised,14,0.32592881461253836,0.9628804751299184,0.9333333333333333,5.0701689569182715,0.5255304863717691,passive,21
supervised,15,0.3238358746851467,0.9599109131403119,0.9288888888888889,5.004601560223884,0.5463313786684267,passive,21
supervised,16,0.31368486775139554,0.961395694135115,0.9444444444444444,4.923006906437436,0.5258338140928863,passive,21
supervised,17,0.3190784752297817,0.9665924276169265,0.9377777777777778,4.865927794323714,0.543147163059889,passive,21
supervised,18,0.3169154090017658,0.9651076466221232,0.9422222222222222,4.823286927031223,0.5444403353711833,passive,21
supervised,19,0.34069270677096125,0.9658500371195249,0.9466666666666667,4.786131129135668,0.5371595395385429,passive,21
supervised,20,0.32245515781252654,0.9717891610987379,0.9488888888888889,4.7525871293345086,0.527050462298894,passive,21
supervised,21,0.3117430522072349,0.9695619896065331,0.9444444444444444,4.72090299901553,0.5246989418464343,passive,21
supervised,22,0.30879132210086724,0.9710467706013363,0.9444444444444444,4.692356612654938,0.5299388201426214,passive,21
supervised,23,0.32916161853621434,0.9717891610987379,0.9444444444444444,4.679681690436512,0.5455042142506843,passive,21
supervised,24,0.3010320006598264,0.9703043801039347,0.9422222222222222,4.64513387470013,0.5347256155550079,passive,21
retention,0,,0.9703043801039347,0.9422222222222222,4.64513387470013,0.5347256155550079,passive,21
retention,1,,0.9703043801039347,0.9422222222222222,4.589759536217906,0.5347256155550079,passive,21
retention,5,,0.9703043801039347,0.9422222222222222,4.463204802694035,0.5347256155550079,passive,21
retention,10,,0.9703043801039347,0.9422222222222222,4.2543351853761635,0.5347256155550079,passive,21
retention,30,,0.9740163325909429,0.9377777777777778,3.7435783200670505,0.5347256155550079,passive,21
task_a,1,1.4370245181778762,0.8814814814814815,0.827433628318584,8.518205735464894,0.3178548282487345,passive,21
task_a,2,0.5039570124722759,0.9407407407407408,0.8982300884955752,8.26199017418859,0.41604804244152976,passive,21
task_a,3,0.31487432774327057,0.96,0.9380530973451328,7.987796558570294,0.4597435634437391,passive,21
task_a,4,0.24306575208894488,0.9733333333333334,0.9557522123893806,7.721761032961436,0.46622700926463995,passive,21
task_a,5,0.2011191340953224,0.9792592592592593,0.9557522123893806,7.459772520512017,0.46662545580232234,passive,21
task_a,6,0.1777113515326579,0.9851851851851852,0.9646017699115044,7.197236830937044,0.4607784078144982,passive,21
task_a,7,0.16341347826881322,0.9881481481481481,0.9690265486725663,6.954479566208538,0.4658092938466916,passive,21
task_a,8,0.15250452596787917,0.9881481481481481,0.9734513274336283,6.711879405028829,0.46665954223763106,passive,21
task_a,9,0.14485203453080253,0.9925925925925926,0.9778761061946902,6.460445816756617,0.45119554228656894,passive,21
task_a,10,0.1425949436433774,0.9925925925925926,0.9778761061946902,6.236106083309902,0.45558372584485973,passive,21
task_a,11,0.1369760401712175,0.9925925925925926,0.9778761061946902,6.0096453912328,0.4355104504964435,passive,21
task_a,12,0.13227545567117005,0.9925925925925926,0.9823008849557522,5.79794073557547,0.4420156367710818,passive,21
task_a,13,0.1301323749452015,0.9925925925925926,0.9778761061946902,5.619845469906583,0.4295662920266149,passive,21
task_a,14,0.1300069833173206,0.9925925925925926,0.9823008849557522,5.4359816419966664,0.4185333606929724,passive,21
task_a,15,0.12779551989585583,0.9925925925925926,0.9823008849557522,5.283958115526545,0.4168045377866142,passive,21
task_a,16,0.1266339588398153,0.9925925925925926,0.9823008849557522,5.130840384333103,0.4095733691132455,passive,21
task_b,1,2.5797827018899624,0.23660714285714285,0.21428571428571427,4.768418661524457,0.43787541587400614,passive,21
task_b,2,1.5580106927562114,0.8407738095238095,0.8392857142857143,4.744697892895089,0.44194703990308026,passive,21
task_b,3,0.9219240702670946,0.9166666666666666,0.8973214285714286,4.801431821848327,0.4285310028307091,passive,21
task_b,4,0.585539817205505,0.9345238095238095,0.9285714285714286,4.8127805521253,0.4290395244916684,passive,21
task_b,5,0.4143306375376652,0.9479166666666666,0.9464285714285714,4.763722780935632,0.41670128584856164,passive,21
task_b,6,0.32459441811319023,0.9583333333333334,0.9464285714285714,4.702512003259881,0.4145199604364592,passive,21
task_b,7,0.2726810470660582,0.9627976190476191,0.9508928571428571,4.629296752472229,0.4092892601612602,passive,21
task_b,8,0.24592599124165518,0.9717261904761905,0.9508928571428571,4.548796484765496,0.4125366753669055,passive,21
task_b,9,0.21664013999905588,0.9702380952380952,0.9553571428571429,4.489445180953058,0.40452525691876756,passive,21
task_b,10,0.20149500106691487,0.9717261904761905,0.9598214285714286,4.407954654007738,0.40217503806954463,passive,21
task_b,11,0.19453096268189496,0.9732142857142857,0.9598214285714286,4.348222004255295,0.40089643301627487,passive,21
task_b,12,0.18714900731706788,0.9747023809523809,0.9598214285714286,4.297649081465984,0.40423416173982035,passive,21
task_b,13,0.1814179543895027,0.9761904761904762,0.9598214285714286,4.248192492741285,0.4041312235446323,passive,21
task_b,14,0.17338840423582905,0.9806547619047619,0.9598214285714286,4.199172547438687,0.3910863198470177,passive,21
task_b,15,0.1674532967073072,0.9806547619047619,0.9598214285714286,4.151708925732462,0.3870636405361426,passive,21
task_b,16,0.16393825783582788,0.9806547619047619,0.9598214285714286,4.1068397804928525,0.3945613901604986,passive,21
supervised,1,2.0598420460843183,0.6555308092056422,0.6511111111111111,8.38372418879621,0.529429032428769,passive,42
supervised,2,1.0275216101943245,0.8277654046028211,0.8155555555555556,7.899329920792234,0.5664300336539713,passive,42
supervised,3,0.728134923753634,0.8804751299183371,0.8533333333333334,7.484523600943489,0.5552977966484611,passive,42
supervised,4,0.6189123098605497,0.9138827023014106,0.8911111111111111,7.145034292537912,0.5542965103822921,passive,42
supervised,5,0.49106266386214553,0.9272457312546399,0.8955555555555555,6.7968864926266725,0.528807570897937,passive,42
supervised,6,0.4398559534272193,0.9317000742390498,0.9066666666666666,6.5030966681858935,0.5481661090068446,passive,42
supervised,7,0.4050764268801066,0.9435783221974758,0.92,6.232063456274684,0.5303319571457725,passive,42
supervised,8,0.3926634801087612,0.9391239792130661,0.9311111111111111,5.9995321040656275,0.5177527980357215,passive,42
supervised,9,0.3714976872462627,0.949517446176689,0.9333333333333333,5.78093797283788,0.5067074044351441,passive,42
supervised,10,0.36962352799740344,0.9510022271714922,0.9266666666666666,5.595423032136655,0.5214051968639944,passive,42
supervised,11,0.34564508734960103,0.9561989606533037,0.9355555555555556,5.433932568802971,0.4980631415200212,passive,42
supervised,12,0.38394543347957827,0.955456570155902,0.9333333333333333,5.303952369776646,0.5382726126560347,passive,42
supervised,13,0.3693290392017046,0.9599109131403119,0.9333333333333333,5.209978134224972,0.5403409472310887,passive,42
supervised,14,0.33574122581304616,0.9569413511507052,0.9377777777777778,5.1288546299340805,0.5279024088646158,passive,42
supervised,15,0.3270523858214427,0.9643652561247216,0.9422222222222222,5.040559173289438,0.5072639722554766,passive,42
supervised,16,0.3224763662259732,0.9651076466221232,0.9533333333333334,4.96670897905787,0.5011950310502358,passive,42
supervised,17,0.31596794880945556,0.9643652561247216,0.9422222222222222,4.894717918940644,0.510480804907584,passive,42
supervised,18,0.3167929694961974,0.9658500371195249,0.9511111111111111,4.838843959919715,0.5121957992313724,passive,42
supervised,19,0.32384982092688425,0.9651076466221232,0.9555555555555556,4.802994560781584,0.5194346693037446,passive,42
supervised,20,0.32722757222112714,0.9599109131403119,0.9422222222222222,4.765179496598523,0.5167351276863374,passive,42
supervised,21,0.31213962827125097,0.9658500371195249,0.9533333333333334,4.721954049882356,0.4989636781553756,passive,42
supervised,22,0.3241627652807196,0.96362286562732,0.94,4.701143028503734,0.5161359072742789,passive,42
supervised,23,0.30981883342359173,0.9651076466221232,0.9444444444444444,4.674671597586554,0.5163549531273858,passive,42
supervised,24,0.3129364128017003,0.9665924276169265,0.9422222222222222,4.652643608942524,0.4912859497651352,passive,42
retention,0,,0.9665924276169265,0.9422222222222222,4.652643608942524,0.4912859497651352,passive,42
retention,1,,0.9665924276169265,0.9422222222222222,4.600774849822174,0.4912859497651352,passive,42
retention,5,,0.9658500371195249,0.9422222222222222,4.477409304541666,0.4912859497651352,passive,42
retention,10,,0.9658500371195249,0.9422222222222222,4.271201065113594,0.4912859497651352,passive,42
retention,30,,0.9665924276169265,0.9466666666666667,3.7613428588337015,0.4912859497651352,passive,42
task_a,1,1.9120204118958066,0.8103703703703704,0.7699115044247787,8.797906001584568,0.3476789738621435,passive,42
task_a,2,0.6026226392015492,0.9392592592592592,0.8893805309734514,8.524224366894394,0.4791766182781983,passive,42
task_a,3,0.3426984526631815,0.9629629629629629,0.911504424778761,8.252462799913568,0.5199476929045082,passive,42
task_a,4,0.25236223727308477,0.9718518518518519,0.9424778761061947,7.982175994067497,0.5291350254028333,passive,42
task_a,5,0.20349111685955312,0.9762962962962963,0.9601769911504425,7.71591943155518,0.5384430754482158,passive,42
task_a,6,0.17763365037768675,0.9822222222222222,0.9690265486725663,7.459234317936216,0.5257935766678833,passive,42
task_a,7,0.16384184637077615,0.9881481481481481,0.9734513274336283,7.212797303994504,0.5245858608675456,passive,42
task_a,8,0.1491549259302053,0.9925925925925926,0.9734513274336283,6.97579209059628,0.5230708649849678,passive,42
task_a,9,0.14492394346770948,0.9925925925925926,0.9778761061946902,6.751414948107209,0.4978230981335909,passive,42
task_a,10,0.1382387561358334,0.9940740740740741,0.9823008849557522,6.538146140548266,0.49464088004432033,passive,42
task_a,11,0.13264889848314396,0.9940740740740741,0.9823008849557522,6.334903806747995,0.5010504118031949,passive,42
task_a,12,0.1284180804879471,0.9940740740740741,0.9823008849557522,6.143594929308323,0.5089379595119858,passive,42
task_a,13,0.12863474015312548,0.9940740740740741,0.9823008849557522,5.962997953535912,0.5118579891508035,passive,42
task_a,14,0.1222546342747942,0.9940740740740741,0.9823008849557522,5.792504669246892,0.5120550033288849,passive,42
task_a,15,0.12272249770934975,0.9955555555555555,0.9823008849557522,5.6313080338267145,0.5222275003970509,passive,42
task_a,16,0.1198204277204674,0.9955555555555555,0.9823008849557522,5.481238570773421,0.5112904801210868,passive,42
task_b,1,2.779958845931165,0.25744047619047616,0.24107142857142858,5.047377701116404,0.536350150791013,passive,42
task_b,2,1.6200325613859545,0.7916666666666666,0.8214285714285714,4.9920472712257915,0.5441221358177208,passive,42
task_b,3,0.9775075473807725,0.90625,0.8973214285714286,5.0169262499933085,0.5122598873632592,passive,42
task_b,4,0.6192183074045022,0.9270833333333334,0.9107142857142857,5.024861345350445,0.4918727531073252,passive,42
task_b,5,0.42784072461472744,0.9419642857142857,0.9241071428571429,5.000226412976622,0.47502006282576464,passive,42
task_b,6,0.3332926880668508,0.9508928571428571,0.9285714285714286,4.9537982475004485,0.4725154093510645,passive,42
task_b,7,0.2816782506029323,0.9583333333333334,0.9464285714285714,4.891277697057324,0.47600387832037505,passive,42
task_b,8,0.2408193830480347,0.9613095238095238,0.9464285714285714,4.818345700000357,0.46252163335334173,passive,42
task_b,9,0.2244099663178626,0.9657738095238095,0.9598214285714286,4.732715185691786,0.46534039304376373,passive,42
task_b,10,0.21246604287950613,0.96875,0.9642857142857143,4.646059909141269,0.4661332849862136,passive,42
task_b,11,0.1919297365551574,0.9747023809523809,0.96875,4.575170941232455,0.45882272293448,passive,42
task_b,12,0.18569442405888872,0.9747023809523809,0.9642857142857143,4.505045087266498,0.46665212421634317,passive,42
task_b,13,0.17467719760587538,0.9747023809523809,0.9642857142857143,4.439295523840055,0.46726380696038305,passive,42
task_b,14,0.17373650969904897,0.9747023809523809,0.96875,4.375634312762494,0.46155806286363305,passive,42
task_b,15,0.16745482516711696,0.9761904761904762,0.9732142857142857,4.317873545036913,0.45125317582662566,passive,42
task_b,16,0.16492611225776527,0.9761904761904762,0.9732142857142857,4.260719013246863,0.4537229003996762,passive,42
supervised,1,1.7039033456357535,0.7008166295471417,0.66,8.543827048700955,0.5046420141847107,passive,84
supervised,2,0.9435986275280484,0.8344469190794358,0.8177777777777778,8.04549201807897,0.5865046822797335,passive,84
supervised,3,0.6844767510776163,0.8893838158871566,0.8666666666666667,7.6093370830520906,0.5640232058756034,passive,84
supervised,4,0.548146412783651,0.9190794357832219,0.8977777777777778,7.205030064987555,0.5408000695615836,passive,84
supervised,5,0.4686092574838617,0.9302152932442465,0.9044444444444445,6.853624793856695,0.5542762294874477,passive,84
supervised,6,0.4606757738852027,0.9398663697104677,0.9155555555555556,6.552551910340772,0.5499693831299012,passive,84
supervised,7,0.40506249458790644,0.9406087602078693,0.9288888888888889,6.276243574724969,0.5507873196214832,passive,84
supervised,8,0.3797824062560999,0.9443207126948775,0.9133333333333333,6.0228911274493,0.5434246611651832,passive,84
supervised,9,0.3556633669372225,0.9532293986636972,0.9311111111111111,5.8008355474106885,0.5306122238126431,passive,84
supervised,10,0.3691999606532254,0.9561989606533037,0.9266666666666666,5.627688032958475,0.5327307520692532,passive,84
supervised,11,0.3401883105253096,0.9569413511507052,0.9288888888888889,5.468972827109614,0.5440140954385748,passive,84
supervised,12,0.33592519536365845,0.9584261321455085,0.9333333333333333,5.326301881216365,0.5188948762236174,passive,84
supervised,13,0.3414760543668196,0.9547141796585004,0.9422222222222222,5.224090424988687,0.508946799836215,passive,84
supervised,14,0.33409947231534765,0.9606533036377134,0.9422222222222222,5.125589066355721,0.5345310404526259,passive,84
supervised,15,0.320531285350223,0.9651076466221232,0.9377777777777778,5.030812257561783,0.5261225657710991,passive,84
supervised,16,0.31450819909806144,0.96362286562732,0.9444444444444444,4.938363945119629,0.5159633078900251,passive,84
supervised,17,0.3249723420129363,0.9591685226429102,0.9422222222222222,4.885288590061669,0.5154555574691333,passive,84
supervised,18,0.32772427678862204,0.9621380846325167,0.94,4.841053865026156,0.5302586541986494,passive,84
supervised,19,0.32062543932194393,0.9621380846325167,0.9422222222222222,4.800921182457071,0.5277438553585105,passive,84
supervised,20,0.3149980343862331,0.9628804751299184,0.9466666666666667,4.762390530739474,0.5131120546347556,passive,84
supervised,21,0.32742458932192925,0.96362286562732,0.9488888888888889,4.732542984073676,0.5218864377589465,passive,84
supervised,22,0.31484917835720566,0.9591685226429102,0.9511111111111111,4.710420285172503,0.505396587409848,passive,84
supervised,23,0.3044129123441741,0.96362286562732,0.9555555555555556,4.673552833540942,0.5023283905016949,passive,84
supervised,24,0.3150894086316691,0.9658500371195249,0.9422222222222222,4.659411328889257,0.5050605636710896,passive,84
retention,0,,0.9658500371195249,0.9422222222222222,4.659411328889257,0.5050605636710896,passive,84
